"iSpline(gmap, degree = 2, df = 5, intercept = TRUE)1","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)2","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)3","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)4","iSpline(gmap, degree = 2, df = 5, intercept = TRUE)5","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)1","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)2","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)3","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)4","iSpline(RFL_CONC, degree = 2, df = 5, intercept = TRUE)5","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(Elevation30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)1","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)2","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)3","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)4","iSpline(HeatLoadIndex30m, degree = 2, df = 5, intercept = TRUE)5","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)1","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)2","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)3","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)4","iSpline(tmean13c, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilConductivitymSm, degree = 2, df = 5, intercept = TRUE)5","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)1","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)2","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)3","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)4","iSpline(SoilTotalNPercent, degree = 2, df = 5, intercept = TRUE)5"
0.999796458375738,0.949968992127107,0.307881307659332,0,0,1,1,0.849898285905871,0.267956058345707,0.0231605135493203,0.932592413246632,0.486757350205894,0.0677882345245712,0,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,0.999982199869556,0.731609341778358,0.117609685355643,0,1,1,0.906442229409766,0.492593523286367,0.0855499626372726,1,0.824080278536053,0.105967554262171,5.45112208511601e-06,0
0.993012797679625,0.838982894549006,0.195403108832632,0,0,1,1,0.849898285905871,0.267956058345707,0.0231605135493203,0.916259765625,0.449283087786973,0.0578504483415004,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.876774718678586,0.322664049028111,0.00872680742947465,1,0.998213253467239,0.385377400388138,0.016017732957885,0,1,0.99455046399417,0.322387672529314,0.0104107107662245,0
1,0.999889932807418,0.534449148373924,0.00930736841248237,0,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.326734095174993,0.0295434681412355,0.000612957849795385,0,0,1,1,0.959017049547747,0.406535352104871,0.0568957669549386,1,1,0.982821236037204,0.751373005842795,0.203541692508486,0.192369516421838,0.0079109851226501,3.77074775007334e-05,0,0,0.812139664907824,0.231724525882498,0.0071854272319518,0,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.999081999025951,0.711401072577557,0.0738126697723106,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
1,1,0.86072821240419,0.296291913266289,0.0309894911411184,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,1,0.958854749193746,0.561764551278221,0.0676993239213629,1,1,0.986682542223645,0.666411652063617,0.192023213472918,0.996521691337366,0.727615342060293,0.144266364999048,0,0,0.822222565527887,0.256132504438663,0.00973558488757584,0,0,1,1,0.83619248837257,0.352660948613253,0.0390625372264466
1,1,0.86072821240419,0.296291913266289,0.0309894911411184,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,1,0.917220579281807,0.387043089192981,0.0160222269827358,1,1,0.950842471784199,0.355391326835335,0.0414770141101502,0.996521691337366,0.727615342060293,0.144266364999048,0,0,1,0.830364480111494,0.119796048645983,1.00977085600817e-07,0,1,0.991309901272872,0.30365398750655,0.00835106104988667,0
1,1,0.962652710418073,0.629640192419882,0.173453857532999,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,1,0.939879535968653,0.471155442104908,0.0352008326810704,0.9983452621162,0.945480332052264,0.487877565177996,0,0,0.990455489941966,0.665392173190103,0.115507627887282,0,0,0.867058138301998,0.309114600783313,0.013626815624882,0,0,1,1,0.633724882632043,0.122395060054255,0.00251763710388917
1,1,0.984014661109633,0.769905919152197,0.296296296296296,0.708215751940093,0.227875984714058,0.0141759734665476,0,0,1,1,0.967002862767408,0.609212415445352,0.0908699861556091,0.9983452621162,0.945480332052264,0.487877565177996,0,0,0.990455489941966,0.665392173190103,0.115507627887282,0,0,0.870894047050281,0.314296375560522,0.0140448733028032,0,0,1,1,0.574959362853981,0.085603618666251,0.000781390310061191
1,0.994195675391211,0.437455635596799,0.000694762010087619,0,1,1,0.649410041490298,0.0453362312865752,0.000135811559267715,1,1,0.880807055582661,0.286136889841213,0.00375728640442831,1,1,0.950842471784199,0.355391326835335,0.0414770141101502,0.993989471210977,0.697065709736564,0.12935466858355,0,0,0.998661567232985,0.731195018352969,0.0817838823669622,0,0,1,1,0.603900083857588,0.102526790895661,0.00145051310893976
1,0.995280869118069,0.446264352786321,0.000989221690144285,0,1,1,0.649410041490298,0.0453362312865752,0.000135811559267715,1,1,0.965468352505538,0.599767636025288,0.0858691227355994,1,1,0.99972984871528,0.968870259653098,0.692250796540737,0.962962930976423,0.530833331532695,0.0699775666814902,0,0,0.995768729709489,0.682055151304048,0.0683800793201389,0,0,1,1,0.638396557405579,0.125747202617822,0.00272804729652245
1,0.997710946354282,0.472838845810555,0.00234482178404571,0,1,1,0.649410041490298,0.0453362312865752,0.000135811559267715,1,1,0.998376747471154,0.933594500104253,0.508779883678632,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,0.863288372969563,0.323953913118622,0.0269184711735883,0,0,1,0.850314801607487,0.13048842060841,5.45245854272307e-06,0,1,0.999999771929992,0.428360450952904,0.0289567692264961,0
1,0.999785025014489,0.525770208134634,0.00791377352115428,0,1,1,0.589273542600897,0.020736,0,1,1,0.999583550932425,0.972001864152089,0.662709859648259,1,0.997396917950854,0.711734693877551,0,0,0.923644074974617,0.426378580277995,0.0450766309391547,0,0,1,0.885486764630435,0.153554990614848,8.26577015130649e-05,0,1,1,0.504179264673844,0.0527496997774108,8.67894865607828e-05
1,1,0.767124940029968,0.147226067301878,0.00642421694566665,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.463623046875,0.0654052353302224,0.00214260919783335,0,0,1,1,0.907338109341231,0.171134296744639,0.00711197086936732,1,1,0.982821236037204,0.751373005842795,0.203541692508486,0.256565749689686,0.0146191359874645,9.67271973379261e-05,0,0,0.85554326468223,0.27766791746385,0.00989063203071735,0,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.998156918120858,0.685072847726822,0.0591556368732483,0,1,0.997396917950854,0.711734693877551,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,0.999654947350888,0.76685236294223,0.0933362887495963,0,0,0.994817913619496,0.639459372827974,0.0520913442384255,0,0
1,0.997710946354282,0.472838845810555,0.00234482178404571,0,1,1,0.649410041490298,0.0453362312865752,0.000135811559267715,1,1,0.99937068728141,0.963532460205337,0.620522084266232,1,1,0.919955174897943,0.213097796304392,0.0122894856622667,0.863288372969563,0.323953913118622,0.0269184711735883,0,0,0.99994649778341,0.793841385716781,0.103455583948011,0,0,1,1,0.446532149411785,0.0337009939535428,6.32650321213761e-07
1,0.9970281858003,0.463965793007365,0.00180610983481762,0,1,1,0.649410041490298,0.0453362312865752,0.000135811559267715,1,1,0.991300380978214,0.815148747978133,0.270913901892937,0.937026718235808,0.628445897956824,0.15539368713146,0,0,0.938865220140295,0.461196286654548,0.0525751952006347,0,0,0.999914376030906,0.788668848537286,0.101406908411554,0,0,1,0.99977570123934,0.394934375194497,0.0216090803439981,0
1,1,0.91432857438444,0.434088138808263,0.072337962962963,0.998937517530961,0.915151782278589,0.268818459810088,0,0,1,0.993471203814514,0.615319529995419,0.031009609977854,0,1,1,0.999989994396862,0.996365657075655,0.888996358670915,0.863288372969563,0.323953913118622,0.0269184711735883,0,0,0.592743942943365,0.100470837165395,0.00201147255332349,0,0,1,1,0.480688206861842,0.044221004742078,2.54472097017136e-05
0.996819662120904,0.882069346770671,0.229153967666731,0,0,0.878787617191816,0.445772599008117,0.0478439104495981,0,0,1,0.998288515252752,0.688213939219893,0.0607688847364962,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,1,0.855606892159406,0.376428024423487,0.0442001303449866,1,0.999958234049675,0.411000317751145,0.0249349193006307,0
0.998658294957256,0.913564701013207,0.260081537856233,0,0,0.878787617191816,0.445772599008117,0.0478439104495981,0,0,1,0.99756313988136,0.672402336338633,0.0529881224263816,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,0.951156939215708,0.383777797695086,0.00370369366941872,0,1,1,0.889396321391107,0.449383620032174,0.0681843985433662,1,1,0.442295314816501,0.0325435564494103,2.22684616612045e-07
0.999796458375738,0.949968992127107,0.307881307659332,0,0,1,1,0.999490088428817,0.972308843741812,0.710982287968667,0.292679722161846,0.0232038464332118,0.000421073222686632,0,0,1,0.997396917950854,0.711734693877551,0,0,1,1,0.974357024554381,0.688628611027442,0.148381705888367,0.0669399204644691,0.000894536165660846,1.38148920831913e-06,0,0,0.665125513462842,0.128018841250562,0.00262824270727611,0,0
0.98815681928048,0.799222673567783,0.169950055493896,0,0,1,1,0.999490088428817,0.972308843741812,0.710982287968667,0.172187005743205,0.0074866789982907,7.39471950753356e-05,0,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,1,0.982821236037204,0.751373005842795,0.203541692508486,0.355100187957385,0.0298425022336194,0.000292229975785094,0,0,0.965184035572796,0.482324246242216,0.0281368842363021,0,0
0.985713524704865,0.782452173127678,0.160422428929643,0,0,1,1,0.999490088428817,0.972308843741812,0.710982287968667,0.0302137526756685,0.000214148782350871,3.42348125348776e-07,0,0,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,1,1,0.997852645761872,0.928888779568884,0.500788257373237,0.984985283449081,0.594883917014607,0.0496246732876306,0,0,0.993176748944973,0.623138351722657,0.0490131380202865,0,0
1,0.998280200115915,0.481713673589971,0.00298123464094238,0,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.548002062711459,0.0977551214510304,0.00408821551436906,0,0,1,1,0.861682542223645,0.0690171111206891,0.000455166135639508,1,1,0.963488882613509,0.622837570338718,0.104213420816372,0.133120065248185,0.00366438726998212,1.16740138909236e-05,0,0,0.938730635812767,0.411003494084843,0.0204763543481168,0,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.998288515252752,0.688213939219893,0.0607688847364962,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
0.99378840257989,0.846533336833781,0.200780878389091,0,0,1,1,0.999490088428817,0.972308843741812,0.710982287968667,0.0846987136352774,0.00172939852672283,7.98479592650206e-06,0,0,1,1,0.950842471784199,0.355391326835335,0.0414770141101502,1,1,0.989181856887348,0.809816494504999,0.270913571580897,0.911784444007956,0.378585173671622,0.0198290911248336,0,0,1,0.943943837821899,0.195980791236254,0.00134443272025778,0
1,1,0.831567315366198,0.24029003889063,0.0195152480655439,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.443219548475292,0.0588753547435117,0.00181239696419336,0,0,1,1,0.893460337789162,0.132782050255836,0.00364132908511607,1,1,0.876774718678586,0.322664049028111,0.00872680742947465,0.323990711530729,0.0243313651407778,0.000212662386917836,0,0,0.998702322589567,0.699767375637201,0.0651403687458594,0,0
1,0.994195675391211,0.437455635596799,0.000694762010087619,0,1,1,0.97516013578643,0.700419829155385,0.22417580444115,0,0,0,0,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,1,0.969242183211069,0.656035364724583,0.12499979044127,0.968444504386047,0.520106775552889,0.0371500053516988,0,0,0.84704222791432,0.267822928704449,0.00927358899462722,0,0
0,0,0,0,0,1,0.990929283921258,0.430478239953267,0.000444444444444444,0,0.378917933940762,0.0411238448250421,0.00102834290348388,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,1,1,1,1,0.99898712837624,0.399481744036605,0.0184104486325095,0,0.854207335825418,0.276089586033719,0.00979030733873094,0,0
1,1,0.653410163186699,0.0509558992165712,0.000350593823226959,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.568237702340674,0.10696065919143,0.00473262048482148,0,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,1,0.986245732884251,0.781210880871942,0.235625079700848,0.232192129352944,0.0117980269017413,6.95595221719927e-05,0,0,0.999777197692745,0.74219896369036,0.076356317093562,0,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.99756313988136,0.672402336338633,0.0529881224263816,0,0.999844596367036,0.98206585117996,0.602999992921206,0,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.838180193618981,0.123812379266014,8.84738553470182e-07,0,0.993894877947334,0.629944661689646,0.050276281027862,0,0
0.978186062487279,0.738624863455179,0.138175689563037,0,0,1,1,0.840894514060601,0.250802349200803,0.019908688919491,0.675048828125,0.167343346062858,0.00991948702700624,0,0,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,1,1,0.963488882613509,0.622837570338718,0.104213420816372,1,0.993176308130555,0.339008490868095,0.00965863716194458,0,0.313921047191769,0.021281485925063,0.000151428743275399,0,0
1,1,0.783241132961803,0.167221008602124,0.00863129857212697,1,1,0.977727630862076,0.718245479605206,0.240056573524358,0.993253714099073,0.74201030328894,0.173410915420442,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,1,0.890998924527715,0.157789665456017,0.000111245920178101,0,0.996774235936563,0.663813919454344,0.057018793302328,0,0
1,0.981687570834258,0.377496613784257,1.35695705095238e-06,0,1,1,0.589273542600897,0.020736,0,1,0.993152780740191,0.611993647687551,0.0299817521800063,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.838306093938085,0.34420651915539,0.0355201036189683,0.999824245893611,0.746065576101278,0.0774856732706156,0,0
1,1,1,1,1,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.997608897644232,0.797829949827339,0.211306381602213,0,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,1,0.775017012865168,0.158753151751233,2.54430016115755e-05,0.852464808660942,0.290433925106443,0.0121761574803437,0,0,1,0.792375746742411,0.0928523416041554,9.38645814759905e-10,0
1,0.996221599654664,0.455104350294565,0.00135695705095238,0,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.505653590249915,0.0803782622324749,0.00298030910997504,0,0,1,1,0.931371568078124,0.258146100277694,0.0195152480655439,1,1,0.993739512408445,0.862707103433557,0.351719877587669,0.487132434520576,0.0619040975305919,0.000922447520634728,0,0,0.990299039194311,0.599579047816569,0.0448534568611565,0,0
1,1,0.568395849960096,0.0165100964389376,0,1,1,0.589273542600897,0.020736,0,1,0.994916104755917,0.631860540307357,0.0365025011678606,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,0.939925244606286,0.357106022754309,0.00214334735241074,0,1,0.986055942773097,0.3045142165308,0.00620498655755346,0,1,0.999932267278212,0.407278660203179,0.0241322202243111,0
0.918353173341136,0.534538613407446,0.0670232663295926,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.486323755421103,0.0732275040384289,0.00256646611999986,0,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,1,0.995436110326689,0.886678269533398,0.397542368180637,0.0509703556502909,0.000514394640705373,5.9975560558732e-07,0,0,1,0.82740450542637,0.107497723847309,7.36308549177073e-06,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.992135737614627,0.601985074026503,0.0270349482248521,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,0.99982328181111,0.429027620602931,0.0242419427371735,0,1,1,0.434599552732769,0.0305213964717311,3.44535815033097e-09
0.914130877264401,0.52438863985413,0.0644457363658252,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.23583591634915,0.0145604497746065,0.000204988675323633,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.996794639488419,0.908791161068049,0.447181294512886,0.828599747317718,0.26292954128471,0.0101967818746256,0,0,1,0.98215985097809,0.268737073346741,0.00524884439044068,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.990629550811201,0.588577342690955,0.0234153160576491,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,0.99982328181111,0.429027620602931,0.0242419427371735,0,1,1,0.434599552732769,0.0305213964717311,3.44535815033097e-09
1,1,0.660531647123826,0.0550923197700284,0.000455166135639508,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.454940853281787,0.0625702841916582,0.00199657426703406,0,0,1,1,0.959017049547747,0.406535352104871,0.0568957669549386,1,1,0.942021592940632,0.521177558550623,0.055897539269344,0.064501846225991,0.000829515252457688,1.23279865224243e-06,0,0,0.934181604250958,0.401011725680234,0.0195255960475927,0,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.99578910571499,0.643339980293836,0.0407104052043324,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.744931963350567,0.211297469252031,0.0104412544777133,0.998942650138718,0.706265575211739,0.0667320155386144,0,0
0.970546890901689,0.701857471501294,0.121937412281474,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.113172679936004,0.00313342386548951,1.96455922776675e-05,0,0,1,1,0.82414151925078,0.0260145681581686,0,1,1,0.989181856887348,0.809816494504999,0.270913571580897,0.937233128801137,0.430693232314816,0.0254011505390103,0,0,0.999960431753512,0.764031597766975,0.0830146077010395,0,0
0.999914130877264,0.958563548483215,0.322539917434479,0,0,1,1,0.589273542600897,0.020736,0,1,0.999203330592105,0.715954381161587,0.0766272621890032,0,0.999844596367036,0.98206585117996,0.602999992921206,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,0.998819119606786,0.735324484079549,0.0830326455238092,0,0,1,0.888198893063553,0.142646882104446,0.000201678434818026,0
0.947265625,0.614916463945255,0.0901592293101727,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.017340650823198,7.00992542302868e-05,6.38783674120165e-08,0,0,1,0.999833402748855,0.780984943405042,0.00561914672216441,0,1,1,0.997852645761872,0.928888779568884,0.500788257373237,0.937651061735826,0.43166351436331,0.0255131091696167,0,0,1,0.86805810691002,0.129239298679936,8.72898278653713e-05,0
0.999914130877264,0.958563548483215,0.322539917434479,0,0,1,1,0.589273542600897,0.020736,0,1,0.999038974572471,0.70987678470719,0.0728900221460951,0,1,0.997396917950854,0.711734693877551,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,0.998819119606786,0.735324484079549,0.0830326455238092,0,0,1,0.888198893063553,0.142646882104446,0.000201678434818026,0
0.947265625,0.614916463945255,0.0901592293101727,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.0216442622829201,0.000109439917433908,1.24762436351595e-07,0,0,1,1,0.907338109341231,0.171134296744639,0.00711197086936732,1,1,0.997852645761872,0.928888779568884,0.500788257373237,0.937651061735826,0.43166351436331,0.0255131091696167,0,0,1,0.86805810691002,0.129239298679936,8.72898278653713e-05,0
0.999914130877264,0.958563548483215,0.322539917434479,0,0,1,1,0.589273542600897,0.020736,0,1,0.998413694316844,0.691343923532094,0.0624111993494586,0,1,0.999979175343607,0.803138206375162,0.0133194588969823,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.744931963350567,0.211297469252031,0.0104412544777133,0.998942650138718,0.706265575211739,0.0667320155386144,0,0
0.346825386729086,0.0412707363011378,0.00085619153321706,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.164474511678217,0.00680217996171961,6.38783674120165e-05,0,0,0.999998756770937,0.995524998279661,0.68902149829755,0,0,1,1,0.999217439051056,0.962413547607808,0.620522048394263,0.623690260393763,0.114631157771091,0.00249518678324629,0,0,1,0.932978101581749,0.182733417270232,0.00094413416657086,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.997311240748355,0.667609311065782,0.0507907442731583,0,0.99936346671938,0.966087748923746,0.543408050004601,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.744931963350567,0.211297469252031,0.0104412544777133,0.998942650138718,0.706265575211739,0.0667320155386144,0,0
0.998371667005903,0.907611594467117,0.253686380212462,0,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.727579828859409,0.206309884937505,0.0141455530563499,0,0,0.999731462522238,0.97727717942706,0.582675890335322,0,0,1,1,0.957059341373933,0.589190600596093,0.0858691515270177,0.192037984667331,0.00788223468009042,3.74981935148474e-05,0,0,0.849161694699164,0.270234140802701,0.00942279429883596,0,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.997311240748355,0.667609311065782,0.0507907442731583,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.744931963350567,0.211297469252031,0.0104412544777133,0.998942650138718,0.706265575211739,0.0667320155386144,0,0
1,0.999410108639759,0.508250455643914,0.00555809608070095,0,1,1,0.995365156531579,0.88873183264914,0.46674851413379,0.806409562404883,0.281708884168043,0.0243426484814324,0,0,1,0.999437734277385,0.758092654335408,0.00166493236212279,0,1,1,0.91345506064321,0.419710423296782,0.0254427115635608,0.371056139081194,0.0329434482439065,0.000341023633089823,0,0,0.813662799466007,0.233172380715119,0.00726401335434619,0,0
0.999602457765113,0.940546236084952,0.293673695893452,0,0,1,1,0.589273542600897,0.020736,0,1,0.997397045635029,0.669209403735809,0.0515163154434411,0,0.99996643281528,0.989962125562493,0.645055108411731,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.744931963350567,0.211297469252031,0.0104412544777133,0.998942650138718,0.706265575211739,0.0667320155386144,0,0
1,0.989970127076013,0.411315517082218,0.000169619631369048,0,1,1,0.589273542600897,0.020736,0,0.999638737464744,0.853780406242633,0.260421243618232,0,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,1,0.886819206105525,0.443270297562206,0.0659272887512882,1,0.999133116349447,0.373342128004186,0.017670777898715,0
1,0.981687570834258,0.377496613784257,1.35695705095238e-06,0,1,1,0.589273542600897,0.020736,0,1,0.992485208091942,0.605326173383453,0.0279946808280564,0,0.992749488100433,0.881485926996253,0.373295780330863,0,0,1,0.987023869271404,0.522475177869172,0.0228223862607445,0,1,1,0.889804363169366,0.450360971673875,0.0685496821681006,0.999236358906022,0.715603655598118,0.0690937525377263,0,0
1,1,0.99512565853348,0.886812952415648,0.466640378715083,1,1,0.984357403294078,0.76981572958337,0.292161989415882,0.996131826442955,0.77498108834809,0.194741187851459,0,0,1,1,0.843662450972545,0.0446573157891496,5.68957669549386e-05,1,1,0.813493745573845,0.207456839628757,0.000686947991384942,0.871837777457707,0.315589850395862,0.0141503053743319,0,0,0.993718483046582,0.628229084883179,0.0499551784523037,0,0
1,0.984072933273484,0.385810985546092,1.0855656407619e-05,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.991753321076485,0.728051063108655,0.16515467336212,0,0,0.999573572431147,0.971946546533271,0.562813679061635,0,0,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,0.771959778265062,0.209084500992389,0.00683631255415191,0,0,0.999264459533361,0.716607375148175,0.0693530540374233,0,0
1,0.999986241600927,0.551595981269539,0.01256677924887,0,1,1,0.589273542600897,0.020736,0,1,0.999380947275787,0.723476197980758,0.0814756944444446,0,0.999573572431147,0.971946546533271,0.562813679061635,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
1,0.999410108639759,0.508250455643914,0.00555809608070095,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.985439961261273,0.681448640714192,0.1403407732042,0,0,0.999998756770937,0.995524998279661,0.68902149829755,0,0,1,1,0.949916099267564,0.555251717752837,0.0698147436812314,1,0.966347232948219,0.250289185686036,0.00255595680226347,0,1,0.875469084404777,0.133928726530669,0.000120806253678703,0
1,0.999986241600927,0.551595981269539,0.01256677924887,0,1,1,0.589273542600897,0.020736,0,1,0.99950234235407,0.729431106820547,0.0854984763746152,0,0.999573572431147,0.971946546533271,0.562813679061635,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,1,0.953342937410113,0.226683361368035,0.00153924297805984,0,0.99592534090083,0.652368484182722,0.0546506361094697,0,0
1,0.998280200115915,0.481713673589971,0.00298123464094238,0,1,1,0.918145718955618,0.440453314699974,0.0719330872467334,0.994145366131284,0.751169659707922,0.17906518097508,0,0,1,1,0.878261826622909,0.0985675054953851,0.00153618570778334,1,1,0.942021592940632,0.521177558550623,0.055897539269344,1,0.963862865122216,0.245303016504709,0.00231493440030156,0,1,0.947374907182631,0.200551481855789,0.00150244058094653,0
1,0.979075194810332,0.369292203254467,0,0,1,1,0.589273542600897,0.020736,0,1,0.999909745921532,0.762490961700228,0.111221538807571,0,0.991472691852001,0.870727881573605,0.358562155351214,0,0,1,0.969241666797659,0.438575849369357,0.00877912573491846,0,0.990110432416297,0.628512304918094,0.0562329513967666,0,0,1,0.950647771998385,0.205135146590885,0.00167153279334197,0
1,1,0.688042146142705,0.0731754952116844,0.00107891232151587,1,1,0.999994761326013,0.998618394619617,0.931531485017261,0.978266064623241,0.641292590589508,0.121792028388569,0,0,1,0.998667221990837,0.734872263161248,0.000208116545265349,0,1,1,0.79485619643505,0.182232602119034,0.000203538211965375,1,0.996317741395617,0.362957078432214,0.0126727378481153,0,1,0.967297942877408,0.232933771470517,0.00293884347441487,0
